purchase_id,customer_id,product_id,purchase_date,quantity,total_price
PU0000517,C00053,P00045,2023-04-14,1,51.25
PU0000518,C00053,P00032,2023-11-15,4,385.41
PU0000519,C00053,P00044,2023-07-21,4,804.44
PU0000520,C00053,P00050,2023-05-22,4,144.78
PU0000521,C00053,P00050,2023-03-21,4,152.87
PU0000522,C00053,P00005,2022-05-12,4,272.1
PU0000523,C00053,P00024,2024-06-14,1,169.75
PU0000524,C00053,P00004,2022-01-08,1,72.61
PU0000525,C00053,P00016,2022-05-25,4,215.2
PU0000526,C00053,P00029,2023-08-04,1,113.04
PU0000527,C00053,P00049,2023-12-20,1,232.28
PU0000528,C00053,P00023,2021-12-06,3,118.7
PU0000529,C00053,P00014,2023-06-07,4,173.09
PU0000530,C00054,P00013,2022-08-31,3,53.59
PU0000531,C00054,P00033,2023-06-04,4,449.9
PU0000532,C00054,P00033,2023-12-06,1,104.58
PU0000533,C00054,P00019,2023-05-23,2,72.14
PU0000534,C00054,P00037,2022-11-19,4,286.6
PU0000535,C00054,P00010,2021-12-10,4,213.59
PU0000536,C00054,P00027,2022-06-26,2,185.45
PU0000537,C00055,P00016,2020-09-25,4,181.7
PU0000538,C00055,P00016,2021-11-16,2,102.32
PU0000539,C00055,P00049,2020-10-09,2,451.32
PU0000540,C00055,P00048,2022-11-12,4,816.3
PU0000541,C00055,P00024,2021-06-28,4,628.09
PU0000542,C00055,P00009,2022-05-15,1,140.77
PU0000543,C00055,P00003,2023-05-26,2,76.91
PU0000544,C00055,P00055,2022-10-27,1,136.26
PU0000545,C00055,P00034,2023-04-19,3,394.21
PU0000546,C00055,P00014,2022-02-06,2,94.4
PU0000547,C00055,P00031,2023-05-30,3,183.72
PU0000548,C00055,P00042,2022-09-24,1,113.39
PU0000549,C00055,P00036,2022-10-26,2,246.48
PU0000550,C00055,P00045,2022-08-22,2,89.21
PU0000551,C00055,P00032,2022-06-08,2,190.82
PU0000552,C00055,P00037,2022-11-21,1,70.01
PU0000553,C00055,P00008,2023-03-23,2,180.8
PU0000554,C00056,P00030,2021-11-19,4,752.69
PU0000555,C00056,P00011,2023-12-05,1,56.68
PU0000556,C00056,P00036,2024-06-13,3,375.95
PU0000557,C00056,P00015,2022-11-16,3,135.0
PU0000558,C00056,P00015,2023-03-22,2,93.52
PU0000559,C00056,P00044,2022-02-04,4,920.53
PU0000560,C00056,P00004,2022-04-29,2,145.66
PU0000561,C00056,P00026,2024-02-27,3,200.94
PU0000562,C00056,P00002,2022-01-28,4,123.62
PU0000563,C00056,P00037,2022-06-28,3,237.31
PU0000564,C00056,P00014,2022-01-23,2,85.75
PU0000565,C00056,P00035,2022-10-27,3,354.05
PU0000566,C00056,P00003,2023-08-21,3,120.83
PU0000567,C00056,P00028,2021-12-11,3,467.09
PU0000568,C00056,P00010,2022-03-17,3,192.35
PU0000569,C00056,P00022,2022-02-23,4,106.94
PU0000570,C00056,P00032,2023-12-24,3,271.83
PU0000571,C00056,P00004,2024-06-11,2,135.59
PU0000572,C00056,P00051,2022-11-20,1,136.51
PU0000573,C00057,P00033,2024-05-06,3,346.54
PU0000574,C00057,P00017,2023-03-20,3,101.25
PU0000575,C00057,P00022,2023-08-30,3,81.01
PU0000576,C00057,P00012,2022-05-06,2,33.76
PU0000577,C00057,P00023,2024-03-24,1,43.97
PU0000578,C00057,P00030,2022-02-14,2,374.98
PU0000579,C00057,P00017,2022-11-01,2,69.78
PU0000580,C00057,P00024,2022-05-31,3,535.66
PU0000581,C00057,P00037,2024-02-16,4,309.72
PU0000582,C00057,P00040,2021-10-28,3,719.78
PU0000583,C00057,P00054,2021-10-05,1,68.67
PU0000584,C00057,P00012,2022-07-21,3,53.31
PU0000585,C00057,P00007,2024-03-18,1,14.75
PU0000586,C00057,P00022,2023-09-27,3,83.27
PU0000587,C00057,P00042,2023-11-16,3,353.99
PU0000588,C00057,P00018,2023-09-13,4,105.54
PU0000589,C00057,P00054,2022-05-06,1,77.42
PU0000590,C00057,P00027,2021-12-20,1,93.99
PU0000591,C00058,P00030,2022-12-06,3,501.04
PU0000592,C00058,P00026,2023-03-29,1,62.14
PU0000593,C00059,P00028,2025-07-20,2,299.94
PU0000594,C00059,P00014,2023-02-19,2,79.26
PU0000595,C00059,P00042,2025-09-01,4,466.62
PU0000596,C00059,P00007,2025-01-08,4,72.26
PU0000597,C00059,P00044,2025-01-01,3,651.44
PU0000598,C00059,P00020,2024-08-14,4,520.78
PU0000599,C00059,P00040,2025-04-11,3,686.02
PU0000600,C00059,P00007,2023-12-29,2,32.22
PU0000601,C00060,P00048,2022-04-01,2,414.52
PU0000602,C00060,P00045,2022-07-29,1,44.76
PU0000603,C00060,P00044,2024-02-08,3,579.1
PU0000604,C00060,P00015,2022-11-08,3,145.45
PU0000605,C00060,P00004,2022-05-03,3,182.48
PU0000606,C00060,P00047,2023-11-25,1,84.83
PU0000607,C00060,P00019,2024-02-13,2,83.07
PU0000608,C00060,P00041,2023-03-18,3,68.8
PU0000609,C00060,P00012,2024-03-08,2,35.36
PU0000610,C00061,P00044,2021-10-09,3,655.48
PU0000611,C00061,P00009,2022-03-04,2,257.14
PU0000612,C00061,P00010,2023-03-10,4,229.22
PU0000613,C00061,P00037,2023-03-30,4,283.41
PU0000614,C00061,P00006,2021-10-24,3,306.55
PU0000615,C00061,P00019,2022-06-25,3,127.03
PU0000616,C00061,P00052,2021-12-16,2,114.59
PU0000617,C00061,P00005,2023-04-26,2,141.7
PU0000618,C00062,P00034,2020-10-11,4,492.95
PU0000619,C00062,P00050,2020-12-12,3,109.43
PU0000620,C00062,P00020,2022-06-20,1,131.89
PU0000621,C00062,P00055,2022-12-25,4,526.07
PU0000622,C00062,P00022,2022-03-09,4,119.55
PU0000623,C00062,P00043,2022-04-02,1,348.65
PU0000624,C00062,P00008,2022-08-27,1,96.58
PU0000625,C00062,P00040,2021-11-24,4,979.94
PU0000626,C00062,P00017,2020-11-04,3,101.88
PU0000627,C00062,P00054,2023-01-28,1,79.5
PU0000628,C00063,P00029,2021-08-07,1,108.21
PU0000629,C00063,P00005,2023-03-03,2,139.08
PU0000630,C00063,P00013,2021-03-20,4,71.13
PU0000631,C00063,P00046,2022-02-10,2,530.78
PU0000632,C00063,P00041,2021-07-28,3,76.13
PU0000633,C00063,P00025,2022-12-04,1,45.75
PU0000634,C00063,P00054,2021-06-27,3,231.22
PU0000635,C00063,P00014,2023-10-10,4,189.41
PU0000636,C00063,P00054,2023-07-03,1,79.35
PU0000637,C00063,P00035,2023-05-09,4,474.43
PU0000638,C00063,P00043,2023-05-19,4,1203.8
PU0000639,C00063,P00007,2021-02-05,1,14.54
PU0000640,C00063,P00033,2022-08-07,1,97.9
PU0000641,C00063,P00039,2022-02-14,3,608.24
PU0000642,C00063,P00055,2021-09-02,2,258.77
PU0000643,C00063,P00026,2021-09-03,1,67.17
PU0000644,C00063,P00045,2021-12-13,3,150.31
PU0000645,C00064,P00017,2021-04-15,1,32.87
PU0000646,C00064,P00050,2021-09-16,4,144.76
PU0000647,C00064,P00031,2022-12-20,3,221.67
PU0000648,C00064,P00042,2021-04-25,1,117.97
PU0000649,C00064,P00008,2022-12-12,4,361.16
PU0000650,C00064,P00025,2021-11-04,3,145.37
PU0000651,C00064,P00031,2022-12-17,4,295.95
PU0000652,C00064,P00054,2021-12-30,1,75.25
PU0000653,C00064,P00025,2021-12-12,3,140.22
PU0000654,C00064,P00007,2022-02-01,4,64.26
PU0000655,C00064,P00045,2022-10-16,1,43.58
PU0000656,C00064,P00022,2021-12-23,4,120.31
PU0000657,C00065,P00046,2021-03-27,2,558.44
PU0000658,C00066,P00027,2023-04-18,4,350.16
PU0000659,C00066,P00042,2022-04-12,1,112.64
PU0000660,C00066,P00029,2021-07-19,4,373.21
PU0000661,C00066,P00016,2022-09-09,4,205.86
PU0000662,C00066,P00038,2022-09-28,1,91.33
PU0000663,C00066,P00036,2022-11-19,3,357.7
PU0000664,C00066,P00012,2022-08-12,1,17.58
PU0000665,C00066,P00039,2023-10-21,4,754.11
PU0000666,C00066,P00025,2021-07-08,2,95.64
PU0000667,C00066,P00006,2022-12-21,4,444.15
PU0000668,C00066,P00035,2021-11-08,2,240.72
PU0000669,C00066,P00005,2021-10-23,4,268.72
PU0000670,C00066,P00032,2023-09-07,2,188.72
PU0000671,C00066,P00031,2022-04-25,4,269.79
PU0000672,C00067,P00020,2020-12-05,3,410.71
PU0000673,C00067,P00029,2023-03-28,2,218.54
PU0000674,C00067,P00008,2021-08-08,4,415.05
PU0000675,C00067,P00039,2021-05-14,2,326.89
PU0000676,C00067,P00054,2020-11-06,1,83.1
PU0000677,C00067,P00054,2023-02-20,2,166.67
PU0000678,C00068,P00054,2022-09-13,3,206.72
PU0000679,C00068,P00007,2022-02-25,1,15.47
PU0000680,C00068,P00038,2022-05-30,2,156.13
PU0000681,C00068,P00044,2022-04-06,1,190.39
PU0000682,C00068,P00035,2024-02-29,4,539.4
PU0000683,C00068,P00044,2022-06-06,3,667.97
PU0000684,C00068,P00049,2022-06-15,3,629.27
PU0000685,C00068,P00010,2022-07-24,2,110.82
PU0000686,C00068,P00041,2023-10-02,3,68.44
PU0000687,C00068,P00037,2023-08-18,4,287.72
PU0000688,C00068,P00012,2022-05-31,4,63.57
PU0000689,C00068,P00018,2022-04-29,3,84.21
PU0000690,C00068,P00047,2022-07-19,4,371.59
PU0000691,C00068,P00018,2023-09-22,4,101.75
PU0000692,C00068,P00049,2024-03-29,4,953.45
PU0000693,C00068,P00007,2024-03-26,3,51.88
PU0000694,C00068,P00036,2023-12-28,1,105.4
PU0000695,C00069,P00042,2023-04-02,1,121.44
PU0000696,C00069,P00033,2025-04-29,2,203.54
PU0000697,C00069,P00009,2022-09-17,3,355.61
PU0000698,C00069,P00036,2023-04-13,1,121.1
PU0000699,C00069,P00019,2023-04-22,3,123.32
PU0000700,C00069,P00033,2023-10-06,2,205.59
PU0000701,C00069,P00031,2025-05-21,4,261.43
PU0000702,C00070,P00039,2022-02-01,1,197.92
PU0000703,C00070,P00039,2021-03-07,3,555.02
PU0000704,C00071,P00039,2022-06-27,1,163.48
PU0000705,C00071,P00044,2022-08-13,3,693.54
PU0000706,C00071,P00008,2021-01-31,1,92.86
PU0000707,C00071,P00011,2023-07-27,2,134.28
PU0000708,C00071,P00007,2022-07-23,3,46.98
PU0000709,C00071,P00029,2023-04-09,3,296.93
PU0000710,C00071,P00004,2022-10-14,2,125.01
PU0000711,C00071,P00037,2022-06-11,4,289.08
PU0000712,C00071,P00009,2021-04-17,1,125.56
PU0000713,C00071,P00051,2022-12-29,2,267.11
PU0000714,C00071,P00011,2022-03-11,1,60.24
PU0000715,C00071,P00020,2023-07-04,4,531.48
PU0000716,C00071,P00041,2022-11-03,3,77.82
PU0000717,C00071,P00055,2023-04-12,1,134.03
PU0000718,C00071,P00026,2023-02-14,1,69.17
PU0000719,C00071,P00025,2022-04-13,3,147.58
PU0000720,C00072,P00036,2020-06-02,4,501.11
PU0000721,C00072,P00054,2021-09-24,3,231.29
PU0000722,C00072,P00055,2022-04-06,4,516.9
PU0000723,C00072,P00036,2022-09-23,1,103.26
PU0000724,C00073,P00016,2023-12-01,4,203.78
PU0000725,C00073,P00008,2023-02-16,3,258.07
PU0000726,C00073,P00033,2022-05-14,3,302.9
PU0000727,C00073,P00010,2024-11-11,2,121.0
PU0000728,C00073,P00027,2022-07-28,1,90.49
PU0000729,C00073,P00013,2023-04-24,1,17.42
PU0000730,C00073,P00024,2024-06-21,3,483.73
PU0000731,C00073,P00049,2023-11-05,3,685.15
PU0000732,C00073,P00014,2022-03-21,4,165.85
PU0000733,C00073,P00043,2023-04-14,4,1287.93
PU0000734,C00073,P00023,2024-07-08,4,163.86
PU0000735,C00073,P00034,2022-09-27,2,282.12
PU0000736,C00073,P00006,2023-02-28,4,413.13
PU0000737,C00073,P00055,2022-04-01,3,361.1
PU0000738,C00074,P00037,2022-07-05,1,79.0
PU0000739,C00074,P00022,2024-07-13,4,115.68
PU0000740,C00074,P00015,2024-06-28,4,166.4
PU0000741,C00074,P00048,2024-07-10,1,186.55
PU0000742,C00074,P00035,2022-06-07,1,114.04
PU0000743,C00074,P00036,2024-10-02,4,505.78
PU0000744,C00074,P00012,2022-08-10,2,31.02
PU0000745,C00074,P00011,2022-12-10,4,239.48
PU0000746,C00074,P00013,2022-07-17,1,16.71
PU0000747,C00074,P00024,2024-02-04,4,645.94
PU0000748,C00074,P00041,2024-04-09,4,96.79
PU0000749,C00074,P00015,2024-04-02,3,131.54
PU0000750,C00074,P00003,2022-04-18,3,110.19
PU0000751,C00075,P00052,2023-09-13,2,124.4
PU0000752,C00075,P00050,2022-03-29,3,96.68
PU0000753,C00075,P00052,2023-09-26,4,236.42
PU0000754,C00075,P00020,2024-10-07,3,399.24
PU0000755,C00075,P00038,2023-09-15,2,165.94
PU0000756,C00075,P00001,2022-11-03,4,142.21
PU0000757,C00075,P00002,2022-08-18,4,126.02
PU0000758,C00075,P00021,2022-04-15,4,67.41
PU0000759,C00075,P00022,2023-02-25,2,55.18
PU0000760,C00075,P00033,2024-03-19,2,201.96
PU0000761,C00075,P00011,2022-02-10,4,261.95
PU0000762,C00075,P00013,2022-08-13,4,68.62
PU0000763,C00075,P00054,2023-07-09,2,150.58
PU0000764,C00076,P00001,2022-04-16,3,96.77
PU0000765,C00076,P00043,2022-05-30,1,322.26
PU0000766,C00076,P00054,2021-09-26,2,156.5
PU0000767,C00076,P00043,2021-12-27,4,1211.38
PU0000768,C00076,P00042,2023-06-03,4,437.59
PU0000769,C00076,P00030,2022-01-25,4,680.62
PU0000770,C00076,P00026,2021-12-11,1,68.69
PU0000771,C00076,P00042,2021-04-14,1,112.07
PU0000772,C00076,P00039,2023-07-30,4,779.99
PU0000773,C00076,P00022,2023-02-15,2,54.85
PU0000774,C00076,P00009,2021-11-10,1,134.46
PU0000775,C00076,P00040,2022-06-15,4,1002.86
PU0000776,C00076,P00022,2021-04-30,4,127.74
PU0000777,C00076,P00039,2022-11-18,2,401.26
PU0000778,C00077,P00007,2023-07-21,1,15.94
PU0000779,C00077,P00051,2023-10-14,3,392.77
PU0000780,C00077,P00037,2022-08-16,1,71.37
PU0000781,C00077,P00022,2023-11-08,4,128.81
PU0000782,C00077,P00033,2023-11-12,2,221.5
PU0000783,C00077,P00018,2023-04-11,1,28.0
PU0000784,C00077,P00004,2022-05-20,4,255.76
PU0000785,C00077,P00013,2023-05-20,1,18.25
PU0000786,C00077,P00002,2022-10-06,1,31.74
PU0000787,C00077,P00009,2023-10-05,3,351.01
PU0000788,C00077,P00010,2024-07-24,2,113.91
PU0000789,C00077,P00047,2024-06-04,3,283.85
PU0000790,C00077,P00041,2023-09-01,2,50.18
PU0000791,C00077,P00023,2022-06-23,4,195.34
PU0000792,C00077,P00025,2024-12-25,1,54.87
PU0000793,C00078,P00009,2021-01-04,1,133.44
PU0000794,C00078,P00051,2022-10-06,2,309.73
PU0000795,C00079,P00041,2020-10-31,1,24.86
PU0000796,C00079,P00036,2021-10-24,1,105.66
PU0000797,C00080,P00048,2023-03-02,4,719.64
PU0000798,C00080,P00016,2022-10-26,4,201.42
PU0000799,C00080,P00040,2023-07-25,2,555.25
PU0000800,C00080,P00018,2022-12-17,2,59.41
PU0000801,C00081,P00039,2021-02-13,1,179.81
PU0000802,C00082,P00023,2023-02-08,2,81.97
PU0000803,C00082,P00048,2024-04-23,2,393.83
PU0000804,C00082,P00010,2024-09-19,4,242.63
PU0000805,C00082,P00001,2023-03-08,4,147.89
PU0000806,C00082,P00028,2024-10-30,3,456.38
PU0000807,C00082,P00043,2024-08-13,1,353.33
PU0000808,C00082,P00014,2024-08-07,4,187.4
PU0000809,C00082,P00035,2023-09-08,3,344.58
PU0000810,C00082,P00017,2024-03-04,1,34.39
PU0000811,C00082,P00021,2024-10-12,3,52.2
PU0000812,C00083,P00030,2022-11-21,1,163.22
PU0000813,C00083,P00048,2024-03-25,2,417.81
PU0000814,C00083,P00004,2022-07-21,2,121.11
PU0000815,C00083,P00003,2022-04-21,2,73.71
PU0000816,C00083,P00010,2023-10-10,3,167.27
PU0000817,C00083,P00022,2023-11-15,2,54.94
PU0000818,C00084,P00032,2022-11-01,4,338.65
PU0000819,C00084,P00053,2024-02-22,4,648.0
PU0000820,C00085,P00053,2024-09-27,4,635.16
PU0000821,C00085,P00005,2022-06-24,3,220.59
PU0000822,C00085,P00011,2023-11-21,3,162.71
PU0000823,C00085,P00021,2024-06-29,1,15.45
PU0000824,C00085,P00034,2022-08-03,2,236.93
PU0000825,C00085,P00051,2024-01-02,2,294.33
PU0000826,C00085,P00006,2024-06-25,4,467.51
PU0000827,C00085,P00048,2023-02-24,1,184.92
PU0000828,C00085,P00051,2024-03-24,2,293.26
PU0000829,C00085,P00011,2024-11-02,2,107.83
PU0000830,C00085,P00011,2022-07-08,3,198.88
PU0000831,C00085,P00022,2023-02-10,3,82.34
PU0000832,C00085,P00042,2024-01-12,4,475.41
PU0000833,C00085,P00013,2024-02-29,2,35.97
PU0000834,C00085,P00009,2023-12-30,1,127.15
PU0000835,C00086,P00031,2020-09-04,4,278.8
PU0000836,C00086,P00008,2022-09-16,1,94.45
PU0000837,C00086,P00038,2020-09-15,2,164.41
PU0000838,C00086,P00028,2021-08-06,1,161.96
PU0000839,C00086,P00010,2021-08-24,4,239.1
PU0000840,C00086,P00010,2023-01-10,3,160.69
PU0000841,C00086,P00012,2021-12-20,1,17.49
PU0000842,C00086,P00002,2021-05-08,1,33.64
PU0000843,C00086,P00029,2021-03-12,4,426.48
PU0000844,C00086,P00034,2023-01-12,2,283.13
PU0000845,C00086,P00040,2022-04-24,2,521.27
PU0000846,C00086,P00030,2021-03-19,3,488.06
PU0000847,C00086,P00008,2022-06-13,4,364.01
PU0000848,C00087,P00044,2023-08-28,1,222.06
PU0000849,C00087,P00014,2022-09-07,1,44.27
PU0000850,C00087,P00021,2023-12-24,1,17.84
PU0000851,C00088,P00053,2024-09-30,2,377.14
PU0000852,C00088,P00008,2022-11-17,3,280.03
PU0000853,C00088,P00038,2022-12-30,2,157.97
PU0000854,C00089,P00027,2023-03-21,4,340.54
PU0000855,C00089,P00004,2024-06-01,1,64.72
PU0000856,C00089,P00004,2022-11-04,1,64.1
PU0000857,C00089,P00026,2024-04-25,2,145.13
PU0000858,C00089,P00028,2024-11-23,3,481.63
PU0000859,C00089,P00049,2022-11-05,1,226.21
PU0000860,C00089,P00053,2024-03-20,2,331.48
PU0000861,C00089,P00013,2024-03-12,1,15.84
PU0000862,C00089,P00048,2022-11-12,3,570.67
PU0000863,C00089,P00017,2023-01-19,2,72.99
PU0000864,C00089,P00047,2024-05-05,4,350.04
PU0000865,C00089,P00032,2022-10-02,4,384.31
PU0000866,C00089,P00012,2024-04-07,4,62.87
PU0000867,C00089,P00053,2023-02-13,3,542.0
PU0000868,C00089,P00049,2023-06-23,2,444.46
PU0000869,C00089,P00012,2024-01-29,2,33.91
PU0000870,C00090,P00030,2024-11-06,1,163.44
PU0000871,C00090,P00007,2023-07-29,4,71.23
PU0000872,C00090,P00038,2025-05-30,4,322.52
PU0000873,C00090,P00044,2024-06-09,1,199.76
PU0000874,C00090,P00025,2024-05-17,2,110.77
PU0000875,C00090,P00019,2023-01-05,2,76.56
PU0000876,C00090,P00008,2025-01-01,2,195.27
PU0000877,C00090,P00023,2023-03-13,3,145.37
PU0000878,C00090,P00008,2023-07-30,2,207.58
PU0000879,C00090,P00052,2023-09-13,3,180.42
PU0000880,C00090,P00003,2023-02-10,2,66.43
PU0000881,C00090,P00018,2024-03-09,1,27.77
PU0000882,C00090,P00010,2022-12-19,3,173.15
PU0000883,C00090,P00027,2024-05-22,3,265.42
PU0000884,C00091,P00007,2022-07-16,1,16.68
PU0000885,C00091,P00015,2023-08-20,3,145.97
PU0000886,C00091,P00012,2022-09-29,4,68.53
PU0000887,C00091,P00009,2022-08-24,1,133.46
PU0000888,C00091,P00002,2022-05-17,3,111.94
PU0000889,C00092,P00009,2022-09-27,4,557.19
PU0000890,C00092,P00052,2023-04-11,2,110.16
PU0000891,C00092,P00018,2023-03-24,3,77.12
PU0000892,C00092,P00040,2024-12-15,1,274.21
PU0000893,C00092,P00044,2024-05-28,4,867.68
PU0000894,C00092,P00036,2024-10-08,4,430.08
PU0000895,C00092,P00036,2023-02-09,2,226.43
PU0000896,C00092,P00044,2025-05-12,4,767.42
PU0000897,C00092,P00030,2024-01-19,4,672.27
PU0000898,C00092,P00020,2024-03-04,4,494.25
PU0000899,C00092,P00011,2023-07-31,1,65.23
PU0000900,C00092,P00025,2023-09-04,4,191.83
PU0000901,C00092,P00014,2023-05-29,1,44.23
PU0000902,C00092,P00008,2024-12-29,1,98.12
PU0000903,C00092,P00019,2023-06-20,1,38.67
PU0000904,C00092,P00050,2023-02-05,1,35.42
PU0000905,C00093,P00001,2021-08-21,2,70.82
PU0000906,C00093,P00015,2023-01-15,3,126.21
PU0000907,C00093,P00014,2021-04-18,4,178.36
PU0000908,C00093,P00015,2023-01-08,4,175.27
PU0000909,C00093,P00027,2020-11-22,3,257.95
PU0000910,C00093,P00008,2023-05-25,3,274.27
PU0000911,C00093,P00053,2021-09-06,1,188.19
PU0000912,C00093,P00032,2022-09-16,1,86.72
PU0000913,C00093,P00039,2021-04-12,4,692.08
PU0000914,C00093,P00015,2022-10-30,4,183.05
PU0000915,C00093,P00019,2022-07-05,1,37.27
PU0000916,C00093,P00022,2020-09-24,2,64.45
PU0000917,C00093,P00009,2020-10-31,4,487.53
PU0000918,C00093,P00017,2021-08-26,4,141.09
PU0000919,C00094,P00029,2022-05-21,3,330.04
PU0000920,C00094,P00049,2023-05-28,4,904.03
PU0000921,C00094,P00014,2024-05-20,3,128.97
PU0000922,C00094,P00020,2022-09-23,3,379.5
PU0000923,C00094,P00041,2022-07-16,2,46.11
PU0000924,C00095,P00028,2022-04-26,1,132.48
PU0000925,C00095,P00050,2022-09-14,3,113.21
PU0000926,C00095,P00037,2022-01-14,4,270.67
PU0000927,C00095,P00009,2023-12-02,2,243.1
PU0000928,C00095,P00023,2023-02-09,1,47.65
PU0000929,C00095,P00044,2024-07-28,4,830.01
PU0000930,C00095,P00026,2022-06-29,1,72.91
PU0000931,C00096,P00050,2025-05-07,2,73.53
PU0000932,C00096,P00026,2024-07-20,2,132.31
PU0000933,C00096,P00023,2023-09-28,2,83.27
PU0000934,C00096,P00045,2025-01-29,3,135.88
PU0000935,C00096,P00013,2024-11-11,3,49.94
PU0000936,C00096,P00021,2025-03-25,3,51.28
PU0000937,C00096,P00032,2025-05-21,3,256.92
PU0000938,C00096,P00032,2025-01-26,2,178.45
PU0000939,C00096,P00033,2025-02-21,4,425.23
PU0000940,C00096,P00028,2024-12-18,1,133.39
PU0000941,C00096,P00015,2024-07-26,3,130.85
PU0000942,C00096,P00015,2024-01-08,4,183.44
PU0000943,C00096,P00020,2025-04-28,2,257.21
PU0000944,C00096,P00028,2024-09-11,3,444.14
PU0000945,C00096,P00032,2024-09-09,1,81.07
PU0000946,C00096,P00006,2024-07-26,4,462.69
PU0000947,C00096,P00013,2023-10-09,4,71.33
PU0000948,C00097,P00024,2021-11-16,1,147.43
PU0000949,C00097,P00018,2021-10-01,4,109.94
PU0000950,C00097,P00017,2021-12-28,4,146.35
PU0000951,C00097,P00029,2022-05-05,2,208.88
PU0000952,C00097,P00003,2020-09-15,2,75.38
PU0000953,C00097,P00049,2022-05-07,2,394.72
PU0000954,C00097,P00027,2022-01-18,2,172.61
PU0000955,C00097,P00048,2022-10-15,3,573.83
PU0000956,C00097,P00041,2022-04-04,3,76.15
PU0000957,C00097,P00038,2020-09-18,3,269.91
PU0000958,C00097,P00026,2021-05-21,2,145.45
PU0000959,C00097,P00049,2020-11-12,3,698.01
PU0000960,C00097,P00055,2022-06-01,3,361.42
PU0000961,C00097,P00052,2022-06-28,3,176.25
PU0000962,C00097,P00023,2021-12-08,1,43.88
PU0000963,C00097,P00038,2022-04-08,4,380.52
PU0000964,C00097,P00005,2022-08-30,1,64.47
PU0000965,C00097,P00027,2020-07-13,1,77.31
PU0000966,C00097,P00013,2022-11-20,4,72.01
PU0000967,C00098,P00042,2022-08-18,1,102.55
PU0000968,C00098,P00018,2022-01-13,4,120.41
PU0000969,C00098,P00039,2020-11-08,2,364.12
PU0000970,C00098,P00031,2022-05-06,4,290.61
PU0000971,C00098,P00054,2023-02-13,2,146.06
PU0000972,C00098,P00015,2020-07-09,4,164.29
PU0000973,C00098,P00048,2022-06-18,4,766.79
PU0000974,C00098,P00027,2020-12-19,2,189.85
PU0000975,C00098,P00039,2023-02-21,3,592.87
PU0000976,C00099,P00029,2023-09-30,1,96.24
PU0000977,C00099,P00046,2024-05-08,3,860.14
PU0000978,C00099,P00017,2023-07-07,4,149.08
PU0000979,C00099,P00048,2023-02-14,1,180.81
PU0000980,C00100,P00006,2023-03-14,2,224.84
PU0000981,C00100,P00022,2023-09-13,3,96.81
PU0000982,C00100,P00047,2024-06-30,2,187.58
PU0000983,C00100,P00047,2024-07-31,1,100.42
PU0000984,C00100,P00032,2022-10-06,4,389.76
PU0000985,C00100,P00048,2024-02-06,2,372.42
PU0000986,C00100,P00021,2022-04-23,1,15.31
PU0000987,C00100,P00047,2024-05-03,2,203.96
PU0000988,C00100,P00013,2023-09-16,4,67.1
PU0000989,C00100,P00041,2022-07-30,1,24.94
PU0000990,C00100,P00008,2023-05-01,3,278.55
PU0000991,C00101,P00005,2023-02-20,4,282.65
PU0000992,C00101,P00001,2023-04-26,1,37.75
PU0000993,C00101,P00042,2022-11-27,1,110.0
PU0000994,C00101,P00043,2022-04-11,2,628.7
PU0000995,C00101,P00017,2023-10-06,2,71.07
PU0000996,C00101,P00017,2022-09-06,4,148.23
PU0000997,C00101,P00050,2022-11-27,3,109.95
PU0000998,C00101,P00004,2023-10-27,2,144.49
PU0000999,C00101,P00042,2021-11-20,1,118.86
PU0001000,C00101,P00055,2021-07-20,2,246.17
PU0001001,C00101,P00054,2021-05-13,2,164.3
PU0001002,C00101,P00024,2021-05-21,1,174.86
PU0001003,C00102,P00025,2024-04-10,1,54.53
PU0001004,C00102,P00051,2024-06-12,2,300.31
PU0001005,C00102,P00031,2023-07-28,4,264.85
PU0001006,C00102,P00032,2023-05-30,1,94.21
PU0001007,C00102,P00035,2023-06-20,1,126.75
PU0001008,C00102,P00010,2023-03-11,3,161.27
PU0001009,C00102,P00052,2025-01-18,1,57.75
PU0001010,C00102,P00048,2025-08-27,4,715.69
PU0001011,C00102,P00055,2024-01-08,1,127.51
PU0001012,C00102,P00030,2024-12-29,1,164.98
PU0001013,C00102,P00053,2024-06-28,4,634.3
PU0001014,C00102,P00037,2025-03-14,1,80.42
PU0001015,C00102,P00016,2023-11-22,1,53.23
PU0001016,C00102,P00036,2023-05-17,2,247.51
PU0001017,C00102,P00026,2024-10-13,3,183.01
PU0001018,C00102,P00028,2024-03-14,4,578.94
PU0001019,C00102,P00037,2023-11-08,1,68.84
PU0001020,C00103,P00013,2022-07-29,1,18.75
PU0001021,C00103,P00002,2023-01-04,4,140.95
PU0001022,C00103,P00042,2021-11-17,1,119.87
PU0001023,C00103,P00024,2021-11-07,2,338.19
PU0001024,C00103,P00019,2021-05-03,1,37.02
PU0001025,C00103,P00054,2023-01-02,2,135.11
PU0001026,C00103,P00023,2023-06-05,2,85.61
PU0001027,C00103,P00031,2023-07-06,2,120.39
PU0001028,C00103,P00033,2023-06-01,4,418.75
PU0001029,C00104,P00046,2020-05-17,2,578.63
PU0001030,C00104,P00043,2021-07-08,3,1053.51
PU0001031,C00104,P00026,2020-08-12,3,210.76
